,x,X,n_trials,a_rew,a_pun,K,theta,omega_f,omega_p
60,"[1 1 0 1 0 1 1 0 1 1 1 1 3 2 2 2 3 3 2 2 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3]","[  1.     0.8    1.     1.1    1.2    1.2    0.9   -0.7    1.     0.9
   1.2  -11.4    0.5    0.5    0.6   -0.1    0.4    0.45   0.55   0.05
   0.45   0.55   0.6    0.4    0.55   0.5   -1.9    0.45   0.     0.45
   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4    0.25  -0.15
   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.9   -1.9    0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    1.2   -1.4   -2.6    0.55
   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.6 ]",100,0.8332652726524787,0.8765701466986765,2.2067047732509257,3.234838307861933,0.011574751160704166,0.6932881714279627
61,"[1 1 1 1 1 1 1 1 1 0 3 3 0 0 2 0 0 2 2 2 3 2 2 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 0 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 2]","[  1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4    1.
   0.5    0.4    1.2   -0.7    0.5    0.9   -1.9    0.6   -0.1    0.55
   0.45   0.05   0.45   0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    1.    -1.2    0.55
   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.6
   0.55   0.65   0.8    1.2   -1.4    0.4    0.8    0.4    0.65  -2.45
   0.6    0.65   0.75   0.6    0.65  -2.5    0.45   0.45   0.4    0.25
  -0.15  -2.6    0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5    0.85   0.45   0.55   0.7    0.55   0.7    0.8   -0.05]",100,0.9311196552949964,0.43706556254466145,2.7439334308766257,1.3082157187538153,0.9342820431015995,0.6650212907870181
62,"[1 3 2 1 1 3 1 2 1 2 1 1 1 1 2 2 2 2 3 3 3 3 3 3 0 0 3 0 3 3 2 2 2 3 0 2 2
 0 3 3 3 2 3 3 3 3 0 3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 0 2 2 2 2 2 0
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3]","[  1.     0.5    0.5    0.8    1.1    0.4    1.2    0.6    0.9   -0.1
   1.     0.9    1.2  -11.4    0.55   0.05   0.45   0.     0.45   0.45
   0.55   0.6    0.4    0.55   1.     1.2    0.5   -0.7   -1.9    0.55
   0.45   0.1   -0.1    0.4    0.9    0.55   0.3   -1.9    0.6    0.4
   0.45  -0.1    0.55   0.65   0.7    0.5    1.    -2.05  -1.2    0.45
   0.45   0.4    0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3
   0.15   0.1    0.55   0.4   -0.35   1.2    0.3   -1.4    0.4    0.75
   0.3    0.35   0.45  -2.6    0.65  -0.2    0.5   -0.05   0.1    0.45
   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.     0.15   0.5
   0.6    0.4    0.45   0.55   0.5   -0.1    0.6    0.55   0.65   0.8 ]",100,0.712599461740051,0.8666147362699691,2.562946742824998,1.1809251882468637,0.3980367533150502,0.04667903955348207
63,"[2 0 3 3 3 3 3 3 3 3 3 3 2 1 1 1 1 2 1 1 0 2 1 0 1 1 0 2 0 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 0 2 2 2 0 0 3 3 3 3 3 3 3 3 3 3 0 3]","[  0.5    1.     0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55
   0.5   -1.9    0.6    1.     0.8    1.1    1.2   -0.1    0.9    1.
   1.2    0.55   0.9   -0.7    1.2  -11.4    0.9    0.05  -1.9    0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    1.     0.45   0.8    0.35   0.4    0.5
   0.45  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55
   0.5   -0.1   -1.2    0.6    0.05   0.2    1.2   -1.4    0.55   0.4
   0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05  -2.6    0.6 ]",100,0.38488175751017706,0.6606100812755359,3.942175536191784,2.299595439493908,0.7373786074068607,0.9814434610720828
64,"[3 1 3 1 1 1 1 1 1 3 1 1 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 2 0 2 2 3 3 3 3 2
 2 2 2 3 2 2 2 3 3 2 2 2 3 3 3 2 2 3 3 2 2 3 3 3 2 3 3 3 3 3 3 3 3 3 3 2 2
 3 3 3 2 3 3 0 0 1 3 1 1 3 3 3 3 1 1 2 2 2 2 2 2 2 2]","[  0.5    1.     0.4    0.8    1.1    1.2    0.9    1.     0.9    0.45
   1.2  -11.4    0.45   0.55   0.6    0.4    0.55   0.5   -1.9    1.
   1.2   -0.7    0.9   -1.9    1.    -1.2    1.2   -1.4    0.5   -2.6
   0.6   -0.1    0.55   0.4    0.6    0.4    0.55   0.05   0.45   0.
   0.45   0.45   0.1   -0.1    0.55   0.65   0.55   0.3   -0.1    0.7
   0.5   -2.05   0.45   0.45   0.6    0.55   0.4    0.25   0.65   0.8
   0.4   -0.15   0.8    0.4    0.65  -2.45   0.6    0.65   0.75   0.6
   0.65  -2.5    0.7   -0.1    0.85   0.45   0.55   0.6    0.7    0.55
   1.1   -2.2    0.8    0.7    1.1    1.     0.8    0.65   0.7   -2.7
   0.9  -13.7    0.4    0.55   0.3    0.15   0.1    0.55   0.4   -0.35]",100,0.8676562225939206,0.28573937198802346,2.226542528331945,1.4695884426107013,0.9838382146945013,0.4989893385638202
65,"[1 1 1 1 1 0 1 3 3 3 3 2 1 2 1 1 0 3 2 3 3 3 0 2 2 3 3 2 2 2 0 2 2 2 0 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0 3 0]","[  1.     0.8    1.1    1.2    0.9    1.     1.     0.5    0.4    0.45
   0.45   0.5    0.9    0.6    1.2  -11.4    1.2    0.55  -0.1    0.6
   0.4    0.55  -0.7    0.55   0.05   0.5   -1.9    0.45   0.     0.45
   0.9    0.1   -0.1    0.55  -1.9    0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   1.    -1.2    1.2   -1.4    0.6   -2.6 ]",100,0.043375934578363085,0.8169298151801617,3.542048838056206,3.838022802403594,0.4437434163179024,0.12813856517363842
66,"[0 3 1 0 0 1 1 1 1 1 1 1 1 2 3 3 3 3 3 3 3 3 3 2 0 0 2 3 3 2 3 3 3 3 3 3 3
 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 3 3]","[  1.     0.5    1.     1.2   -0.7    0.8    1.1    1.2    0.9    1.
   0.9    1.2  -11.4    0.5    0.4    0.45   0.45   0.55   0.6    0.4
   0.55   0.5   -1.9    0.6    0.9   -1.9   -0.1    0.55   0.4    0.55
   0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    1.2   -1.4    0.6    0.55]",100,0.3485802903019992,0.5761382970146516,0.5722047307856382,2.965359421219029,0.6922275215840362,0.3653942784977523
67,"[2 0 3 3 0 0 2 2 1 2 1 2 1 2 1 1 0 2 1 0 1 1 1 3 3 3 3 3 3 3 3 2 2 2 3 2 2
 2 2 2 2 0 2 2 0 2 0 2 0 3 2 2 2 2 2 2 3 3 3 3 3 3 2 2 3 2 3 2 2 0 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 3 2 2 2 2 2 2]","[  0.5    1.     0.5    0.4    1.2   -0.7    0.6   -0.1    1.     0.55
   0.8    0.05   1.1    0.45   1.2    0.9    0.9    0.     1.    -1.9
   0.9    1.2  -11.4    0.45   0.45   0.55   0.6    0.4    0.55   0.5
  -1.9    0.45   0.1   -0.1    0.55   0.55   0.3   -0.1    0.45   0.45
   0.4    1.     0.25  -0.15  -1.2    0.7    1.2   -0.1   -1.4    0.4
   0.6    0.4    0.55   0.3    0.15   0.1    0.6    0.4    0.45   0.55
   0.65   0.7    0.55   0.4    0.5   -0.35  -2.05   0.3    0.4   -2.6
   0.75   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45
   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.     1.1    0.15
   0.5    0.6    0.4    0.6    0.45   0.55   0.5   -0.1    0.6    0.05]",100,0.30127663855637565,0.8186810806694559,4.610558552074334,1.6630328224652025,0.020463846846609957,0.3118635128117657
68,"[2 2 2 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0
 0 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3]","[  0.5    0.6   -0.1    0.5    0.4    0.45   0.45   0.55   0.6    0.4
   0.55   0.5   -1.9    0.55   0.05   0.45   0.     0.45   0.1   -0.1
   1.     1.2   -0.7    0.9   -1.9    1.     0.8    1.1    1.2    0.9
   1.     0.9    1.2  -11.4    1.    -1.2    1.2   -1.4    0.55   0.3
  -0.1   -2.6    0.45   0.45   0.4    0.25  -0.15   0.7   -0.1    0.6
   0.4    0.55   0.3    0.15   0.1    0.55   0.4   -0.35   0.3    0.4
   0.75   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45
   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.     0.15   0.5
   0.6    0.4    0.45   0.55   0.5   -0.1    0.6    0.05   0.2    0.55
   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.6 ]",100,0.9565226476690586,0.37795306916657956,1.758726530905661,4.5823105114911,0.9306436754937625,0.28202456430962186
69,"[1 3 1 1 3 1 1 1 1 1 1 0 3 0 2 3 2 2 3 3 3 3 0 3 3 2 2 2 2 2 2 2 2 0 0 2 2
 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2
 2 2 3 2 2 2 2 2 2 2 2 2 3 2 2 2 3 2 3 3 0 3 0 0 0 3]","[  1.     0.5    0.8    1.1    0.4    1.2    0.9    1.     0.9    1.2
 -11.4    1.     0.45   1.2    0.5    0.45   0.6   -0.1    0.55   0.6
   0.4    0.55  -0.7    0.5   -1.9    0.55   0.05   0.45   0.     0.45
   0.1   -0.1    0.55   0.9   -1.9    0.3   -0.1    0.55   0.4    0.6
   0.45   0.45   0.4    0.25  -0.15   0.7   -0.1    0.6    0.4    0.55
   0.3    0.15   0.1    0.55   0.4   -0.35   0.4    0.3    0.4    0.75
   0.3    0.35   0.45   0.65  -0.2    0.45   0.5   -0.05   0.1    0.45
   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.55   0.     0.15
   0.5    0.6    0.4    0.45   0.55   0.5    0.65  -0.1    0.6    0.05
   0.7    0.2    0.5   -2.05   1.     0.6   -1.2    1.2   -1.4    0.55]",100,0.03631400114126426,0.45137933853004564,0.7523330944111162,3.987107330032114,0.464312386556766,0.32634610144452547
70,"[0 0 2 1 1 1 1 1 1 1 1 1 3 2 0 2 0 3 2 2 2 3 2 3 3 3 3 3 3 3 0 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 0 0 0 0 3 3 3 3 3 3 3 3 3 3 0 3]","[  1.     1.2    0.5    1.     0.8    1.1    1.2    0.9    1.     0.9
   1.2  -11.4    0.5    0.6   -0.7   -0.1    0.9    0.4    0.55   0.05
   0.45   0.45   0.     0.45   0.55   0.6    0.4    0.55   0.5   -1.9
  -1.9    0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    1.2   -1.4    0.55   0.4
   0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05  -2.6    0.6 ]",100,0.145199443884509,0.842575387308708,3.6317888169495434,3.9952953250263343,0.659177683986117,0.24819469532432115
71,"[1 1 1 2 2 1 1 1 1 1 1 2 0 0 2 2 2 0 3 2 2 2 3 3 3 2 3 3 3 0 2 3 3 3 2 2 2
 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]","[  1.     0.8    1.1    0.5    0.6    1.2    0.9    1.     0.9    1.2
 -11.4   -0.1    1.     1.2    0.55   0.05   0.45  -0.7    0.5    0.
   0.45   0.1    0.4    0.45   0.45  -0.1    0.55   0.6    0.4    0.9
   0.55   0.55   0.5   -1.9    0.3   -0.1    0.45   0.45   0.4   -1.9
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
   0.55  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55
   0.5   -0.1    0.6    0.05   0.2    0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   0.6    0.55   0.65   0.8    0.4    0.8 ]",100,0.046232468867614895,0.7525260598438679,0.15248649247886326,3.0018678184996834,0.9636790946175664,0.6975109514913236
72,"[0 0 0 0 0 1 1 1 1 1 1 1 1 1 3 3 3 3 2 3 3 3 3 2 3 3 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0
 3 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 2 2 2 0 0 0 3]","[  1.     1.2   -0.7    0.9   -1.9    1.     0.8    1.1    1.2    0.9
   1.     0.9    1.2  -11.4    0.5    0.4    0.45   0.45   0.5    0.55
   0.6    0.4    0.55   0.6    0.5   -1.9   -0.1    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   1.    -1.2    0.55   0.     0.15   0.5    0.6    0.4
   0.45   0.55   0.5   -0.1    0.4    0.6    0.4    0.45   0.55   0.65
   0.7    0.5   -2.05   0.6    0.05   0.2    1.2   -1.4   -2.6    0.6 ]",100,0.6588944901454078,0.7363602709020333,0.9145186577370901,2.2751671552832757,0.33978147872014075,0.30233877220484695
73,"[2 3 1 1 2 3 0 3 2 1 1 0 2 1 0 3 0 3 1 3 1 0 0 3 2 3 0 3 3 1 1 0 2 2 0 2 2
 2 1 3 3 3 1 2 2 3 3 2 2 2 2 3 3 3 2 2 2 0 2 3 2 3 1 2 0 1 3 3 0 1 2 0 3 3
 2 0 0 2 2 3 2 3 2 0 1 1 2 2 0 2 3 2 3 0 0 2 0 3 2 1]","[  0.5    0.5    1.     0.8    0.6    0.4    1.     0.45  -0.1    1.1
   1.2    1.2    0.55   0.9   -0.7    0.45   0.9    0.55   1.     0.6
   0.9   -1.9    1.     0.4    0.05   0.55  -1.2    0.5   -1.9    1.2
 -11.4    1.2    0.45   0.    -1.4    0.45   0.1   -0.1    0.8    0.55
   0.4    0.6    1.1    0.55   0.3    0.4    0.45  -0.1    0.45   0.45
   0.4    0.55   0.65   0.7    0.25  -0.15   0.7   -2.6   -0.1    0.5
   0.6   -2.05   1.     0.4    1.1    0.9    0.6    0.55  -2.2  -13.7
   0.55   0.9    0.65   0.8    0.3   -1.5   -0.8    0.15   0.1    0.4
   0.55   0.8    0.4    1.1    1.2    1.3   -0.35   0.3   -2.1    0.4
   0.4    0.75   0.65  -0.2   -1.3    0.3    1.    -2.45   0.35   1.1 ]",100,0.09104507410862506,0.5508866138457033,0.9019309086013216,0.0217950207151274,0.4978246516903013,0.301238583168123
74,"[1 1 2 2 3 2 1 1 1 1 1 1 1 3 2 3 3 2 3 2 3 2 3 3 3 3 2 2 2 3 3 3 0 3 2 2 2
 3 3 2 3 3 0 0 0 3 3 0 3 3 0 3 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 3 3 2 2 2 2]","[  1.     0.8    0.5    0.6    0.5   -0.1    1.1    1.2    0.9    1.
   0.9    1.2  -11.4    0.4    0.55   0.45   0.45   0.05   0.55   0.45
   0.6    0.     0.4    0.55   0.5   -1.9    0.45   0.1   -0.1    0.55
   0.4    0.6    1.     0.4    0.55   0.3   -0.1    0.45   0.55   0.45
   0.65   0.7    1.2   -0.7    0.9    0.5   -2.05  -1.9    0.6    0.55
   1.     0.65  -1.2    0.8    0.4    0.8    0.4    0.65  -2.45   0.6
   0.65   0.75   0.6    0.65  -2.5    0.85   0.45   0.55   0.7    0.55
   0.7    0.8    0.65   0.7   -2.7    0.9    0.5    0.6    0.75   0.6
   0.75   0.85   0.7    0.75   0.85   0.95   0.55  -3.1    0.45   0.4
   0.25  -0.15   0.7   -0.1    0.8    0.65   0.6    0.4    0.55   0.3 ]",100,0.14190544152844942,0.15906495995095193,1.1083049828433544,2.4326495528301812,0.9305487382341351,0.20605283181828848
75,"[3 2 1 1 3 0 0 2 2 0 1 1 2 2 3 1 1 3 3 2 2 0 2 0 1 2 0 0 1 2 0 1 2 0 2 2 3
 3 3 2 3 3 3 0 0 0 2 2 0 2 2 2 3 2 0 0 2 2 3 0 3 0 2 3 3 2 2 3 3 3 3 3 2 3
 0 3 0 0 3 3 3 0 3 2 0 2 3 3 3 2 3 0 0 2 2 2 2 2 0 3]","[  0.5    0.5    1.     0.8    0.4    1.     1.2    0.6   -0.1   -0.7
   1.1    1.2    0.55   0.05   0.45   0.9    1.     0.45   0.55   0.45
   0.     0.9    0.45  -1.9    0.9    0.1    1.    -1.2    1.2   -0.1
   1.2  -11.4    0.55  -1.4    0.3   -0.1    0.6    0.4    0.55   0.45
   0.5   -1.9    0.55  -2.6    1.1   -2.2    0.45   0.4    0.9    0.25
  -0.15   0.7    0.4   -0.1   -1.5   -0.8    0.6    0.4    0.6    1.1
   0.4   -2.1    0.55   0.45   0.55   0.3    0.15   0.65   0.7    0.5
  -2.05   0.6    0.1    0.55  -0.2    0.65  -1.3    1.     0.8    0.4
   0.8   -1.3    0.4    0.55  -1.6    0.4    0.65  -2.45   0.6   -0.35
   0.65   1.1   -2.4    0.3    0.4    0.75   0.3    0.35   1.     0.75]",100,0.7138955664569591,0.7995690609383949,4.133625481487727,0.5322511488324733,0.24667734471302327,0.937038623204006
76,"[2 2 2 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 0 0 0 2 2 2 0 0
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 0 0 2 2 2 0 0 0 3 3 3 3 3 3 3 3 3 3 3]","[  0.5    0.6   -0.1    1.     0.8    1.1    1.2    0.9    1.     0.9
   1.2  -11.4    0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55
   0.5   -1.9    0.55   0.05   0.45   0.     0.45   0.1   -0.1    1.
   1.2   -0.7    0.55   0.3   -0.1    0.9   -1.9    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    1.    -1.2    0.6    0.05   0.2    1.2   -1.4   -2.6    0.55
   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.6 ]",100,0.9230221411800713,0.6840448358326195,4.651703564135749,4.165636542879929,0.8538273242430332,0.44047244799632934
77,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 2 2 2 0 0 2 2 2 2 2 2 0
 0 0 1 1 1 1 1 1 1 1 1 2 3 2 2 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3]","[  0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   0.55   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05
   1.     1.2   -0.7    0.9   -1.9    0.5    0.6   -0.1    1.    -1.2
   0.55   0.05   0.45   0.     0.45   0.1    1.2   -1.4   -2.6    1.
   0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4   -0.1    0.6
   0.55   0.3    0.55   0.65   0.8    0.4    0.8    0.4    0.65  -2.45
  -0.1    0.6    0.65   0.75   0.6    0.65  -2.5    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.85   0.45   0.55   0.7    0.55   0.7 ]",100,0.7009048279323036,0.22074545397140832,3.6053692393823464,4.45744149285675,0.23707054782103343,0.6768899629766879
78,"[2 2 2 3 1 1 2 2 2 2 3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 3 1 1 1 1 1 1 1 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 0 2 2 3 2 2 0 2 2 2 2 2 3 3 3 3 2 2 2 2
 2 2 2 2 2 2 2 2 3 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]","[  0.5    0.6   -0.1    0.5    1.     0.8    0.55   0.05   0.45   0.
   0.4    0.45   0.1   -0.1    1.     0.55   0.3   -0.1    0.45   0.45
   0.4    0.25  -0.15   0.7   -0.1    0.6    0.45   1.1    1.2    0.9
   1.     0.9    1.2  -11.4    0.4    0.55   0.3    0.15   0.1    0.55
   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65  -0.2
   0.5   -0.05   0.45   0.55   1.2    0.1    0.45   0.6    0.8    0.35
  -0.7    0.4    0.5    0.45  -0.15   0.55   0.4    0.55   0.5   -1.9
   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5   -0.1    0.6
   0.05   0.2    0.55   0.9   -1.9    0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   0.6    0.55   0.65   0.8    0.4    0.8 ]",100,0.2032716708514699,0.2286238307285129,4.91546154376983,3.781272326526322,0.6457154674189314,0.7862135292504674
79,"[0 1 1 1 1 1 1 1 0 1 1 0 2 0 3 2 3 2 0 3 3 2 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 0 0 0 3 3 0 3 3 3 3 3 3 3 3 3 3]","[  1.     1.     0.8    1.1    1.2    0.9    1.     0.9    1.2    1.2
 -11.4   -0.7    0.5    0.9    0.5    0.6    0.4   -0.1   -1.9    0.45
   0.45   0.55   0.55   0.6    0.4    0.55   0.5   -1.9    0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    1.2    0.55   0.4   -1.4
   0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.6    0.55]",100,0.07995317914130451,0.4211198468846282,0.6889952480230399,4.487870308007704,0.6912796994153175,0.31666697348242046
